;municipio;codEstacao;Dia;PrecD
1;Abreu e Lima;260005401A;1;0,2
2;Abreu e Lima;260005401A;2;2.363.216.704
3;Abreu e Lima;260005401A;3;0
4;Abreu e Lima;260005401A;4;3.154.460.102
5;Abreu e Lima;260005401A;5;4.139.154.733
6;Abreu e Lima;260005401A;6;19.495.044.542
7;Abreu e Lima;260005401A;7;0
8;Abreu e Lima;260005401A;8;0
9;Abreu e Lima;260005401A;9;0,78902
10;Abreu e Lima;260005401A;10;0,99268
11;Abreu e Lima;260005401A;11;0
12;Abreu e Lima;260005401A;12;14.967.899.688
13;Abreu e Lima;260005401A;13;0,2
14;Abreu e Lima;260005401A;14;6.505.679.069
15;Abreu e Lima;260005401A;15;0
16;Abreu e Lima;260005401A;16;0
17;Abreu e Lima;260005401A;17;0,59268
18;Abreu e Lima;260005401A;18;0,2
19;Abreu e Lima;260005401A;19;2.954.513.061
20;Abreu e Lima;260005401A;20;0
21;Abreu e Lima;260005401A;21;2.373.184.169
22;Abreu e Lima;260005401A;22;9.469.782.275
23;Abreu e Lima;260005401A;23;0,6
24;Abreu e Lima;260005401A;24;0
25;Abreu e Lima;260005401A;25;0
26;Abreu e Lima;260005401A;26;0
27;Abreu e Lima;260005401A;27;0
28;Abreu e Lima;260005401A;28;2.951.121.916
29;Abreu e Lima;260005401A;29;2.266.421.698
30;Abreu e Lima;260005401A;30;78.682.273.264
31;Barreiros;260140901A;1;0,789433077
32;Barreiros;260140901A;2;0
33;Barreiros;260140901A;3;3.353.547.082
34;Barreiros;260140901A;4;2.579.660.222
35;Barreiros;260140901A;5;0
36;Barreiros;260140901A;6;12.431.391.858
37;Barreiros;260140901A;7;0
38;Barreiros;260140901A;8;0
39;Barreiros;260140901A;9;0
40;Barreiros;260140901A;10;1.769.861.939
41;Barreiros;260140901A;11;0,4
42;Barreiros;260140901A;12;0,6
43;Barreiros;260140901A;13;1.983.233.035
44;Barreiros;260140901A;14;0,8
45;Barreiros;260140901A;15;16.196.183.707
46;Barreiros;260140901A;16;0
47;Barreiros;260140901A;17;0
48;Barreiros;260140901A;18;0
49;Barreiros;260140901A;19;0
50;Barreiros;260140901A;20;0
51;Barreiros;260140901A;21;0
52;Barreiros;260140901A;22;0
53;Barreiros;260140901A;23;0
54;Barreiros;260140901A;24;0
55;Barreiros;260140901A;25;0
56;Barreiros;260140901A;26;0
57;Barreiros;260140901A;27;0
58;Barreiros;260140901A;28;0
59;Barreiros;260140901A;29;0
60;Barreiros;260140901A;30;6.499.172.555
61;Camaragibe;260345401A;1;19.817
62;Camaragibe;260345401A;2;417.804
63;Camaragibe;260345401A;3;0
64;Camaragibe;260345401A;4;1.656.576
65;Camaragibe;260345401A;5;897.804
66;Camaragibe;260345401A;6;517.804
67;Camaragibe;260345401A;7;0
68;Camaragibe;260345401A;8;0
69;Camaragibe;260345401A;9;0
70;Camaragibe;260345401A;10;0
71;Camaragibe;260345401A;11;0
72;Camaragibe;260345401A;12;539.268
73;Camaragibe;260345401A;13;3
74;Camaragibe;260345401A;14;7,2
75;Camaragibe;260345401A;15;1.391.227.662
76;Camaragibe;260345401A;16;0
77;Camaragibe;260345401A;17;37.922.605
78;Camaragibe;260345401A;18;0
79;Camaragibe;260345401A;19;0
80;Camaragibe;260345401A;20;0
81;Camaragibe;260345401A;21;0
82;Camaragibe;260345401A;22;62.060.116.156
83;Camaragibe;260345401A;23;4.921.819.134
84;Camaragibe;260345401A;24;0,593862796
85;Camaragibe;260345401A;25;0
86;Camaragibe;260345401A;26;0
87;Camaragibe;260345401A;27;0
88;Camaragibe;260345401A;28;17.141.066.271
89;Camaragibe;260345401A;29;198.536
90;Camaragibe;260345401A;30;5.984.251.793
91;Jaboatão dos Guararapes;260790101A;1;0,792078362
92;Jaboatão dos Guararapes;260790101A;2;3.379.585.944
93;Jaboatão dos Guararapes;260790101A;3;0,593870331
94;Jaboatão dos Guararapes;260790101A;4;1.381.822.459
95;Jaboatão dos Guararapes;260790101A;5;7.671.205.036
96;Jaboatão dos Guararapes;260790101A;6;6.117.373.194
97;Jaboatão dos Guararapes;260790101A;7;2.557.993.269
98;Jaboatão dos Guararapes;260790101A;8;0
99;Jaboatão dos Guararapes;260790101A;9;0
100;Jaboatão dos Guararapes;260790101A;10;2.177.320.183
101;Jaboatão dos Guararapes;260790101A;11;0
102;Jaboatão dos Guararapes;260790101A;12;10.455.275.614
103;Jaboatão dos Guararapes;260790101A;13;5.116.899.666
104;Jaboatão dos Guararapes;260790101A;14;5.714.079.464
105;Jaboatão dos Guararapes;260790101A;15;9.022.092.777
106;Jaboatão dos Guararapes;260790101A;16;0,392881281
107;Jaboatão dos Guararapes;260790101A;17;0,392827878
108;Jaboatão dos Guararapes;260790101A;18;0,4
109;Jaboatão dos Guararapes;260790101A;19;0
110;Jaboatão dos Guararapes;260790101A;20;0
111;Jaboatão dos Guararapes;260790101A;21;1.193.891.955
112;Jaboatão dos Guararapes;260790101A;22;6.434.836.609
113;Jaboatão dos Guararapes;260790101A;23;16.359.535.437
114;Jaboatão dos Guararapes;260790101A;24;0,593015256
115;Jaboatão dos Guararapes;260790101A;25;0
116;Jaboatão dos Guararapes;260790101A;26;0
117;Jaboatão dos Guararapes;260790101A;27;0
