"","municipio","codEstacao","Dia","PrecD"
"1","Abreu e Lima","260005401A","01",5.715944353
"2","Abreu e Lima","260005401A","02",0
"3","Abreu e Lima","260005401A","03",0
"4","Abreu e Lima","260005401A","04",0
"5","Abreu e Lima","260005401A","05",5.918954854
"6","Abreu e Lima","260005401A","06",27.003198766
"7","Abreu e Lima","260005401A","07",2.366239958
"8","Abreu e Lima","260005401A","08",0
"9","Abreu e Lima","260005401A","09",0.4
"10","Abreu e Lima","260005401A","10",0.6
"11","Abreu e Lima","260005401A","11",10.859615125
"12","Abreu e Lima","260005401A","12",13.638346137
"13","Abreu e Lima","260005401A","13",5.154066253
"14","Abreu e Lima","260005401A","14",35.259948458
"15","Abreu e Lima","260005401A","15",18.288773934
"16","Abreu e Lima","260005401A","16",0
"17","Abreu e Lima","260005401A","17",0.2
"18","Abreu e Lima","260005401A","18",13.197925601
"19","Abreu e Lima","260005401A","19",0.790266407
"20","Abreu e Lima","260005401A","20",0
"21","Abreu e Lima","260005401A","21",0
"22","Abreu e Lima","260005401A","22",4.546032949
"23","Abreu e Lima","260005401A","23",13.22307874
"24","Abreu e Lima","260005401A","24",80.917379709
"25","Abreu e Lima","260005401A","25",18.556012264
"26","Abreu e Lima","260005401A","26",53.59777805
"27","Abreu e Lima","260005401A","27",5.910676647
"28","Abreu e Lima","260005401A","28",0.4
"29","Abreu e Lima","260005401A","29",10.879123138
"30","Abreu e Lima","260005401A","30",0
"31","Barreiros","260140901A","01",0
"32","Barreiros","260140901A","02",0
"33","Barreiros","260140901A","03",0
"34","Barreiros","260140901A","04",0
"35","Barreiros","260140901A","05",0.593794573
"36","Barreiros","260140901A","06",6.556772834
"37","Barreiros","260140901A","07",0.593870331
"38","Barreiros","260140901A","08",1.385519325
"39","Barreiros","260140901A","09",11.670392842
"40","Barreiros","260140901A","10",3.176816132
"41","Barreiros","260140901A","11",18.503992469
"42","Barreiros","260140901A","12",3.749566934
"43","Barreiros","260140901A","13",7.318091887
"44","Barreiros","260140901A","14",5.566588866
"45","Barreiros","260140901A","15",2.962805704
"46","Barreiros","260140901A","16",0
"47","Barreiros","260140901A","17",5.322248603
"48","Barreiros","260140901A","18",19.711278456
"49","Barreiros","260140901A","19",0.4
"50","Barreiros","260140901A","20",1.37804
"51","Barreiros","260140901A","21",0.2
"52","Barreiros","260140901A","22",2.776383997
"53","Barreiros","260140901A","23",1.586532405
"54","Barreiros","260140901A","24",30.932092278
"55","Barreiros","260140901A","25",0.589951073
"56","Barreiros","260140901A","26",109.76981967
"57","Barreiros","260140901A","27",2.569590797
"58","Barreiros","260140901A","28",8.284792031
"59","Barreiros","260140901A","29",6.13793378
"60","Barreiros","260140901A","30",0
"61","Camaragibe","260345401A","01",0.4
"62","Camaragibe","260345401A","02",0
"63","Camaragibe","260345401A","03",0
"64","Camaragibe","260345401A","04",0
"65","Camaragibe","260345401A","05",3.371312164
"66","Camaragibe","260345401A","06",31.743712257
"67","Camaragibe","260345401A","07",8.67547489
"68","Camaragibe","260345401A","08",0.6
"69","Camaragibe","260345401A","09",0.98902
"70","Camaragibe","260345401A","10",2.187417862
"71","Camaragibe","260345401A","11",1
"72","Camaragibe","260345401A","12",2.379190511
"73","Camaragibe","260345401A","13",7.69637502
"74","Camaragibe","260345401A","14",21.907181591
"75","Camaragibe","260345401A","15",13.793431643
"76","Camaragibe","260345401A","16",0.6
"77","Camaragibe","260345401A","17",0
"78","Camaragibe","260345401A","18",6.711357274
"79","Camaragibe","260345401A","19",1.38106053
"80","Camaragibe","260345401A","20",0
"81","Camaragibe","260345401A","21",0
"82","Camaragibe","260345401A","22",7.308250539
"83","Camaragibe","260345401A","23",5.128652339
"84","Camaragibe","260345401A","24",39.755056608
"85","Camaragibe","260345401A","25",11.062468473
"86","Camaragibe","260345401A","26",95.054923874
"87","Camaragibe","260345401A","27",0.2
"88","Camaragibe","260345401A","28",8.278006021
"89","Camaragibe","260345401A","29",14.192787423
"90","Camaragibe","260345401A","30",0
"91","Jaboatão dos Guararapes","260790101A","01",1.19268
"92","Jaboatão dos Guararapes","260790101A","02",1.779261145
"93","Jaboatão dos Guararapes","260790101A","03",0
"94","Jaboatão dos Guararapes","260790101A","04",0
"95","Jaboatão dos Guararapes","260790101A","05",9.246253737
"96","Jaboatão dos Guararapes","260790101A","06",3.949762978
"97","Jaboatão dos Guararapes","260790101A","07",4.349656596
"98","Jaboatão dos Guararapes","260790101A","08",0.2
"99","Jaboatão dos Guararapes","260790101A","09",2.770613647
"100","Jaboatão dos Guararapes","260790101A","10",4.34384272
"101","Jaboatão dos Guararapes","260790101A","11",4.339178907
"102","Jaboatão dos Guararapes","260790101A","12",1.19268
"103","Jaboatão dos Guararapes","260790101A","13",12.431018434
"104","Jaboatão dos Guararapes","260790101A","14",11.65675846
"105","Jaboatão dos Guararapes","260790101A","15",21.064591333
"106","Jaboatão dos Guararapes","260790101A","16",0.2
"107","Jaboatão dos Guararapes","260790101A","17",0.796283625
"108","Jaboatão dos Guararapes","260790101A","18",6.132911131
"109","Jaboatão dos Guararapes","260790101A","19",1.384427469
"110","Jaboatão dos Guararapes","260790101A","20",0
"111","Jaboatão dos Guararapes","260790101A","21",1.185676454
"112","Jaboatão dos Guararapes","260790101A","22",1.593504471
"113","Jaboatão dos Guararapes","260790101A","23",8.479036412
"114","Jaboatão dos Guararapes","260790101A","24",13.641862347
"115","Jaboatão dos Guararapes","260790101A","25",17.95728795
"116","Jaboatão dos Guararapes","260790101A","26",164.255287388
"117","Jaboatão dos Guararapes","260790101A","27",0.6
"118","Jaboatão dos Guararapes","260790101A","28",1.57072
"119","Jaboatão dos Guararapes","260790101A","29",21.474129057
"120","Jaboatão dos Guararapes","260790101A","30",0
"121","Jaboatão dos Guararapes","260790102A","01",0.2
"122","Jaboatão dos Guararapes","260790102A","02",0
"123","Jaboatão dos Guararapes","260790102A","03",0
"124","Jaboatão dos Guararapes","260790102A","04",0
"125","Jaboatão dos Guararapes","260790102A","05",2.769656041
"126","Jaboatão dos Guararapes","260790102A","06",32.130304766
"127","Jaboatão dos Guararapes","260790102A","07",0.99268
"128","Jaboatão dos Guararapes","260790102A","08",0.39268
