"","municipio","codEstacao","Dia","PrecD"
"1","ABREU E LIMA","260005401A","01",0
"2","ABREU E LIMA","260005401A","02",0
"3","ABREU E LIMA","260005401A","03",0.6
"4","ABREU E LIMA","260005401A","04",2.960752485
"5","ABREU E LIMA","260005401A","05",0
"6","ABREU E LIMA","260005401A","06",0.593934752
"7","ABREU E LIMA","260005401A","07",0.6
"8","ABREU E LIMA","260005401A","08",4.525077318
"9","ABREU E LIMA","260005401A","09",19.32448005
"10","ABREU E LIMA","260005401A","10",0
"11","ABREU E LIMA","260005401A","11",0
"12","ABREU E LIMA","260005401A","12",0
"13","ABREU E LIMA","260005401A","13",0
"14","ABREU E LIMA","260005401A","14",0
"15","ABREU E LIMA","260005401A","15",0
"16","ABREU E LIMA","260005401A","16",0
"17","ABREU E LIMA","260005401A","17",0
"18","ABREU E LIMA","260005401A","18",0
"19","ABREU E LIMA","260005401A","19",0
"20","ABREU E LIMA","260005401A","20",0
"21","ABREU E LIMA","260005401A","21",0
"22","ABREU E LIMA","260005401A","22",0
"23","ABREU E LIMA","260005401A","23",0
"24","ABREU E LIMA","260005401A","24",0
"25","ABREU E LIMA","260005401A","25",0
"26","ABREU E LIMA","260005401A","26",0
"27","ABREU E LIMA","260005401A","27",0
"28","ABREU E LIMA","260005401A","28",0
"29","ABREU E LIMA","260005401A","29",0
"30","ABREU E LIMA","260005401A","30",0
"31","ABREU E LIMA","260005401A","31",0
"32","BARRA DE GUABIRABA","260130001A","20",0.2
"33","BARRA DE GUABIRABA","260130001A","21",3.020918079
"34","BARRA DE GUABIRABA","260130001A","22",0.4
"35","BARRA DE GUABIRABA","260130001A","23",2.02822
"36","BARRA DE GUABIRABA","260130001A","24",3.68336
"37","BARRA DE GUABIRABA","260130001A","25",0.2
"38","BARRA DE GUABIRABA","260130001A","26",3.298
"39","BARRA DE GUABIRABA","260130001A","27",2.79764
"40","BARRA DE GUABIRABA","260130001A","28",2.02822
"41","BARRA DE GUABIRABA","260130001A","29",0.6
"42","BARRA DE GUABIRABA","260130001A","30",0
"43","BARRA DE GUABIRABA","260130001A","31",0
"44","BARREIROS","260140901A","01",0.990521678
"45","BARREIROS","260140901A","02",0
"46","BARREIROS","260140901A","03",0.998538142
"47","BARREIROS","260140901A","04",0.98902
"48","BARREIROS","260140901A","05",0
"49","BARREIROS","260140901A","06",19.501012436
"50","BARREIROS","260140901A","07",3.18536
"51","BARREIROS","260140901A","08",21.877766063
"52","BARREIROS","260140901A","09",10.112019418
"53","BARREIROS","260140901A","10",39.80618078
"54","BARREIROS","260140901A","11",6.707016465
"55","BARREIROS","260140901A","12",5.321119911
"56","BARREIROS","260140901A","13",4.929378267
"57","BARREIROS","260140901A","14",0
"58","BARREIROS","260140901A","15",0.2
"59","BARREIROS","260140901A","16",10.251781414
"60","BARREIROS","260140901A","17",11.836757305
"61","BARREIROS","260140901A","18",2.755289653
"62","BARREIROS","260140901A","19",1.38902
"63","BARREIROS","260140901A","20",4.156633285
"64","BARREIROS","260140901A","21",30.149623089
"65","BARREIROS","260140901A","22",0.2
"66","BARREIROS","260140901A","23",3.563990128
"67","BARREIROS","260140901A","24",2.97909368
"68","BARREIROS","260140901A","25",1.77630056
"69","BARREIROS","260140901A","26",3.953013544
"70","BARREIROS","260140901A","27",0.2
"71","BARREIROS","260140901A","28",4.138165281
"72","BARREIROS","260140901A","29",0.4
"73","BARREIROS","260140901A","30",0
"74","BARREIROS","260140901A","31",2.760324661
"75","BARREIROS","260140902A","21",5.000448513
"76","BARREIROS","260140902A","22",1.188149226
"77","BARREIROS","260140902A","23",6.355076413
"78","BARREIROS","260140902A","24",4.782502953
"79","BARREIROS","260140902A","25",1.406645479
"80","BARREIROS","260140902A","26",2.203896167
"81","BARREIROS","260140902A","27",0.8196
"82","BARREIROS","260140902A","28",12.108908711
"83","BARREIROS","260140902A","29",0.2
"84","BARREIROS","260140902A","30",0
"85","BARREIROS","260140902A","31",1.376727178
"86","BELÉM DE MARIA","260150802A","19",0.4
"87","BELÉM DE MARIA","260150802A","20",2.194093918
"88","BELÉM DE MARIA","260150802A","21",10.250713967
"89","BELÉM DE MARIA","260150802A","22",0.4196
"90","BELÉM DE MARIA","260150802A","23",0.2
"91","BELÉM DE MARIA","260150802A","24",1.4392
"92","BELÉM DE MARIA","260150802A","25",1.0392
"93","BELÉM DE MARIA","260150802A","26",4.981876456
"94","BELÉM DE MARIA","260150802A","27",3.03736991
